senti_score,
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.225, subjectivity=0.325)
Sentiment(polarity=0.22974386724386725, subjectivity=0.4033730158730159)
Sentiment(polarity=0.08461270871985159, subjectivity=0.4525780766852195)
Sentiment(polarity=0.35, subjectivity=0.5)
Sentiment(polarity=0.016666666666666663, subjectivity=0.43333333333333335)
Sentiment(polarity=0.40277777777777785, subjectivity=0.5148148148148148)
Sentiment(polarity=0.1, subjectivity=0.3)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.5, subjectivity=1.0)
Sentiment(polarity=0.10000000000000003, subjectivity=0.6000000000000001)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)
Sentiment(polarity=0.01706349206349206, subjectivity=0.5235449735449734)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.225, subjectivity=0.544047619047619)
Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.1181818181818182, subjectivity=0.41893939393939394)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.225, subjectivity=0.45555555555555555)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.6, subjectivity=0.8)
Sentiment(polarity=-0.2333333333333333, subjectivity=0.6)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.016666666666666666, subjectivity=0.2777777777777778)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.024999999999999994, subjectivity=0.65)
Sentiment(polarity=-0.058928571428571434, subjectivity=0.433531746031746)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.4)
Sentiment(polarity=0.45, subjectivity=0.75)
Sentiment(polarity=0.0, subjectivity=0.625)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.2, subjectivity=0.5)
Sentiment(polarity=0.0909090909090909, subjectivity=0.3333333333333333)
Sentiment(polarity=-0.3458333333333333, subjectivity=0.5708333333333333)
Sentiment(polarity=-0.6, subjectivity=0.7)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=3.700743415417188e-17, subjectivity=0.7000000000000001)
Sentiment(polarity=0.024999999999999994, subjectivity=0.425)
Sentiment(polarity=-0.5700000000000001, subjectivity=0.6900000000000001)
Sentiment(polarity=0.029166666666666664, subjectivity=0.4416666666666666)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.4, subjectivity=0.25)
Sentiment(polarity=-0.2, subjectivity=0.8)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)
Sentiment(polarity=-0.02797619047619047, subjectivity=0.34166666666666673)
Sentiment(polarity=-0.034686147186147175, subjectivity=0.3970779220779221)
Sentiment(polarity=0.21666666666666665, subjectivity=0.36666666666666664)
Sentiment(polarity=0.2, subjectivity=0.30000000000000004)
Sentiment(polarity=0.0875, subjectivity=0.825)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.3, subjectivity=0.4625)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.3, subjectivity=0.45)
Sentiment(polarity=0.25, subjectivity=0.6499999999999999)
Sentiment(polarity=0.0029761904761904747, subjectivity=0.40297619047619054)
Sentiment(polarity=-0.40761904761904766, subjectivity=0.769047619047619)
Sentiment(polarity=0.14761904761904762, subjectivity=0.18095238095238095)
Sentiment(polarity=0.2, subjectivity=0.2)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.4)
Sentiment(polarity=0.047619047619047616, subjectivity=0.28373015873015867)
Sentiment(polarity=0.15, subjectivity=0.3)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=0.0, subjectivity=0.0)
Sentiment(polarity=-0.04875, subjectivity=0.51)
